Name,Nickname,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_cm,Stance,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,URL
Kazunori Yokota,,25,7,3,172.7,154.0,,Orthodox,"Apr 03, 1978",0.67,0.31,1.13,0.57,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a8e8587a06e73c87
ChangMin Yoon,The Big Heart,8,3,1,172.7,145.0,177.8,Orthodox,"May 10, 1994",5.7,0.48,2.15,0.64,1.9,0.28,1.0,0.0,http://www.ufcstats.com/fighter-details/29ab96eae72bad9f
Jason Young,Shotgun,9,6,0,175.3,145.0,185.4,Orthodox,"Jun 28, 1986",2.97,0.37,3.2,0.5,1.98,0.66,0.55,0.0,http://www.ufcstats.com/fighter-details/f59e9e49ef85b469
SangHoon Yoo,Assassin,8,2,0,182.9,170.0,188.0,Orthodox,"Jan 18, 1990",4.83,0.65,6.11,0.4,0.53,1.0,0.69,0.5,http://www.ufcstats.com/fighter-details/00b490982afd1b17
Kaitlin Young,,7,9,1,175.3,135.0,,Orthodox,"Sep 15, 1985",2.83,0.26,6.33,0.51,2.5,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/79ff6545b0abc685
Shanna Young,The Shanimal,9,6,0,170.2,125.0,165.1,Orthodox,"Feb 20, 1991",3.18,0.47,4.88,0.43,0.0,0.0,0.53,0.6,http://www.ufcstats.com/fighter-details/568bbad0eaced57c
Besam Yousef,,7,4,0,180.3,170.0,,Orthodox,"Mar 25, 1985",3.14,0.53,3.98,0.38,1.33,0.66,0.5,0.0,http://www.ufcstats.com/fighter-details/98ec9f385cca47fc
JooSang Yoo,Zombie Jr.,9,1,0,170.2,145.0,180.3,Orthodox,"Jan 21, 1994",6.36,0.58,4.99,0.56,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/a44020ea2e8cd026
Keiichiro Yamamiya,,45,35,10,180.3,185.0,,Southpaw,"Jul 12, 1972",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6014d25e73b669c9
John Yannis,,9,4,0,170.2,145.0,177.8,Southpaw,"Jul 07, 1994",0.0,0.0,0.55,0.71,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/450bcab0968562c4
Han Ten Yun,,0,1,0,180.3,220.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/67ec58d7cf599835
Adrian Yanez,,17,6,0,170.2,135.0,177.8,Orthodox,"Nov 29, 1993",6.23,0.41,5.75,0.54,0.0,0.0,0.81,0.0,http://www.ufcstats.com/fighter-details/0232cabbc30a2372
Abdul Rakhman Yakhyaev,Hunter,8,0,0,188.0,205.0,198.1,Orthodox,"Jan 03, 2001",20.95,0.78,0.95,0.75,14.29,1.0,1.0,14.3,http://www.ufcstats.com/fighter-details/95aff2fd8d09a5f0
SuYoung You,Yoo-Jitsu,16,3,0,167.6,135.0,165.1,Orthodox,"Dec 11, 1995",2.28,0.46,1.96,0.7,3.8,0.47,0.66,0.4,http://www.ufcstats.com/fighter-details/a474aade8eb3a8f0
Yoshiaki Yatsu,,0,2,0,185.4,165.0,,Orthodox,"Jul 19, 1956",0.0,0.0,5.57,0.48,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/620be7e0712d431b
Gauge Young,Gee Money,10,3,0,175.3,155.0,177.8,Orthodox,"Jul 14, 2000",5.71,0.51,5.82,0.48,1.0,0.3,0.71,0.0,http://www.ufcstats.com/fighter-details/b2a78df161bd67f9
Yibugele,Eagle,24,13,1,170.2,145.0,175.3,Southpaw,"Nov 13, 1989",2.87,0.41,5.5,0.54,0.0,0.0,0.81,0.0,http://www.ufcstats.com/fighter-details/cc2fcae2c0dc501d
Eddie Yagin,The Filipino Phenom,16,7,1,170.2,145.0,,Orthodox,"Mar 23, 1979",3.13,0.3,5.77,0.42,0.0,0.0,0.62,1.0,http://www.ufcstats.com/fighter-details/cc84b68f862b466f
Yizha,,26,6,0,170.2,145.0,180.3,Orthodox,"Jan 08, 1997",3.25,0.47,2.88,0.49,3.42,0.33,0.64,0.9,http://www.ufcstats.com/fighter-details/3f11fd1751fa83b1
Ashley Yoder,SpiderMonkey,8,9,0,170.2,115.0,175.3,Southpaw,"Oct 20, 1987",3.42,0.39,4.13,0.47,1.09,0.27,0.66,0.6,http://www.ufcstats.com/fighter-details/b4c6c904a9ffc5e8
Adam Yandiev,Boroda,9,1,0,175.3,185.0,188.0,Orthodox,"Aug 07, 1988",0.18,0.08,6.14,0.36,0.0,0.0,0.25,0.0,http://www.ufcstats.com/fighter-details/0a95c474e61a6c44
Jamie Yager,The Chosyn 1,8,4,0,185.4,185.0,,Orthodox,"Nov 29, 1983",3.08,0.39,2.55,0.63,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/85248da6e9e2f7e7
Atsushi Yamamoto,,19,11,3,167.6,139.0,,Orthodox,"Oct 02, 1980",1.97,0.39,1.27,0.7,1.12,0.33,1.0,0.0,http://www.ufcstats.com/fighter-details/351264d11286d09a
Dongi Yang,The Ox,13,3,0,177.8,185.0,185.4,Southpaw,"Dec 07, 1984",3.55,0.51,3.21,0.63,1.7,0.41,0.61,0.5,http://www.ufcstats.com/fighter-details/aed06011bf62237b
Trenell Young,Savant,11,9,0,167.6,145.0,,Orthodox,"Jun 19, 1976",1.43,0.22,5.13,0.5,1.13,0.2,0.0,1.1,http://www.ufcstats.com/fighter-details/bf5183e1c1afc3b2
Artenus Young,,10,12,0,,205.0,,,"Jul 16, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/8d4943a9ce9f521b
Goiti Yamauchi,,21,3,0,177.8,145.0,,,"Jan 05, 1993",1.66,0.54,1.01,0.66,0.0,0.0,0.0,4.3,http://www.ufcstats.com/fighter-details/9e1a7101fefe9746
Hirotaka Yokoi,Kaibatsu-Kun,11,5,0,180.3,205.0,,Orthodox,"Jun 08, 1978",1.52,0.33,3.42,0.38,1.87,0.41,0.66,0.4,http://www.ufcstats.com/fighter-details/35585d970300d45a
Petr Yan,No Mercy,20,5,0,170.2,135.0,170.2,Switch,"Feb 11, 1993",5.16,0.54,4.24,0.59,1.7,0.49,0.86,0.1,http://www.ufcstats.com/fighter-details/d661ce4da776fc20
Kai Yoshida,Scorpion,6,2,0,175.3,125.0,175.3,Southpaw,"Oct 10, 1999",4.32,0.5,4.96,0.54,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/2e517966267a468a
Shane Young,Smokin',13,8,0,172.7,145.0,182.9,Orthodox,"Jul 31, 1993",5.19,0.4,5.46,0.52,0.63,0.18,0.64,0.0,http://www.ufcstats.com/fighter-details/4cd8b03aee1d0138
Rob Yundt,Monster,9,5,0,185.4,185.0,,Orthodox,"May 05, 1980",1.37,0.41,2.55,0.31,2.94,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/42078a86d3dd037b
Chris Yee,,4,6,0,175.3,185.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/920632ca1b78fae5
Yoshihisa Yamamoto,,14,25,1,188.0,220.0,,Southpaw,"Jul 04, 1970",1.65,0.38,3.05,0.53,1.0,0.2,0.5,0.6,http://www.ufcstats.com/fighter-details/eed2b71d77d95416
Yoshiyuki Yoshida,Zenko,18,9,0,180.3,170.0,177.8,Southpaw,"May 10, 1974",0.85,0.36,3.67,0.36,1.41,0.28,0.25,2.8,http://www.ufcstats.com/fighter-details/ab8900ae1f1dfd4c
Takeshi Yamazaki,,15,12,3,172.7,139.0,,Southpaw,"May 25, 1977",0.57,0.25,1.57,0.47,4.5,0.5,1.0,1.0,http://www.ufcstats.com/fighter-details/d1d20e651e6cbc02
Rani Yahya,,28,12,1,167.6,135.0,170.2,Orthodox,"Sep 12, 1984",1.71,0.38,2.08,0.5,2.73,0.3,0.29,1.8,http://www.ufcstats.com/fighter-details/94527830000ab715
Masutatsu Yano,,2,4,1,175.3,198.0,,Orthodox,"Jul 11, 1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d56caaa5e123f518
Tadao Yasuda,,2,4,0,193.0,310.0,,Orthodox,"Oct 09, 1963",2.7,0.73,0.85,0.6,0.75,0.14,0.0,0.0,http://www.ufcstats.com/fighter-details/49e7e05f902479ca
Mohammad Yahya,The UAE Warrior,12,6,0,175.3,145.0,185.4,Switch,"May 23, 1994",3.5,0.39,6.39,0.43,0.5,0.2,0.42,0.5,http://www.ufcstats.com/fighter-details/3753714927f18437
Sodiq Yusuff,Super,13,5,0,175.3,155.0,180.3,Orthodox,"May 19, 1993",5.27,0.49,4.29,0.53,0.36,0.23,0.62,0.4,http://www.ufcstats.com/fighter-details/94426bb170c88115
Yan Xiaonan,,19,5,0,165.1,115.0,160.0,Orthodox,"Jun 16, 1989",4.69,0.45,3.23,0.6,0.84,0.73,0.64,0.0,http://www.ufcstats.com/fighter-details/c41d426cc7326d1b
Kenichi Yamamoto,,5,12,2,182.9,170.0,,Orthodox,"Jul 11, 1976",0.3,0.46,1.93,0.38,0.0,0.0,0.1,0.3,http://www.ufcstats.com/fighter-details/9f488f520ed25bbf
Cale Yarbrough,,8,3,0,185.4,185.0,,Orthodox,"Dec 27, 1986",3.16,0.27,10.0,0.72,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a0b91014e9d16a76
Yin Shuai,Black Panther,18,6,0,165.1,125.0,167.6,Southpaw,"Jan 01, 1997",4.42,0.43,4.22,0.54,4.33,0.41,0.83,0.0,http://www.ufcstats.com/fighter-details/a78dc3910554dbae
Wataru Yamauchi,,7,2,0,167.6,125.0,172.7,Orthodox,"Jun 22, 1999",4.01,0.52,3.57,0.62,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/d8bf3df51ff3a270
Dong Sik Yoon,,9,9,0,182.9,185.0,,Orthodox,"Aug 24, 1972",0.99,0.36,2.33,0.51,1.6,0.29,0.33,1.3,http://www.ufcstats.com/fighter-details/ad99fa5325519169
Hidehiko Yoshida,,6,8,1,180.3,225.0,,Orthodox,"Sep 03, 1969",1.05,0.36,1.89,0.62,1.09,0.33,0.71,2.2,http://www.ufcstats.com/fighter-details/2eae41f61776c60f
Mike Zichelle,,8,4,0,,205.0,,,,0.87,0.35,0.87,0.4,0.0,0.0,0.0,2.0,http://www.ufcstats.com/fighter-details/6d3398b910461f2f
Igor Zinoviev,Houdini,4,1,2,185.4,199.0,,Orthodox,"May 23, 1966",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/108afe61a26bcbf4
Roger Zapata,Viva,4,2,0,180.3,170.0,,Southpaw,"May 09, 1986",2.6,0.51,2.13,0.36,0.0,0.0,0.81,1.4,http://www.ufcstats.com/fighter-details/fe5ca7ef93c3f6a7
Daniel Zellhuber,Golden Boy,15,3,0,185.4,155.0,195.6,Switch,"Jul 07, 1999",5.83,0.39,5.91,0.56,0.15,0.25,0.94,0.1,http://www.ufcstats.com/fighter-details/4148802ae4a50768
Errol Zimmerman,The Bonecrusher,0,1,0,190.5,185.0,,Orthodox,"Apr 20, 1986",2.95,0.42,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/0aa74d04c196800c
Yao Zhikui,The Conqueror,2,4,0,165.1,125.0,162.6,Orthodox,"Feb 07, 1991",1.44,0.21,2.82,0.48,0.66,0.16,0.58,0.0,http://www.ufcstats.com/fighter-details/5ea918ea81b7dee2
Aiemann Zahabi,,14,2,0,172.7,135.0,172.7,Orthodox,"Nov 19, 1987",4.54,0.47,4.08,0.69,0.12,0.14,0.83,0.0,http://www.ufcstats.com/fighter-details/24656ef4d605c96f
Joao Zeferino,The Brazilian Samurai,21,9,0,180.3,170.0,,Orthodox,"Jan 15, 1986",0.83,0.36,2.6,0.48,0.5,0.05,0.5,1.0,http://www.ufcstats.com/fighter-details/be4076c9e8d791e3
Daermisi Zhawupasi,,9,2,0,172.7,135.0,172.7,Switch,"Sep 15, 1999",1.86,0.4,2.36,0.55,7.74,0.65,0.53,1.4,http://www.ufcstats.com/fighter-details/fd52e5f9ab25c94c
Elizeu Zaleski dos Santos,Capoeira,25,10,1,180.3,170.0,185.4,Orthodox,"Dec 11, 1986",4.16,0.41,3.56,0.55,0.79,0.2,0.67,0.4,http://www.ufcstats.com/fighter-details/8adcbd525fab8d9b
Rickson Zenidim,The King,14,2,0,170.2,125.0,170.2,Orthodox,"Feb 17, 1999",1.67,0.32,4.07,0.33,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c879d8620261b1a3
Luke Zachrich,,14,4,0,188.0,185.0,188.0,Orthodox,"Dec 19, 1981",4.56,0.32,4.46,0.62,0.74,0.33,0.8,0.0,http://www.ufcstats.com/fighter-details/2284092f8b63273b
Joao Zaiden,,10,3,0,,205.0,,,"Mar 16, 1993",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6b614bda982f5214
Zach Zane,The Hurricane,10,7,0,170.2,145.0,175.3,Southpaw,"Dec 14, 1989",0.87,0.56,6.67,0.2,0.0,0.0,0.26,0.0,http://www.ufcstats.com/fighter-details/cc3878d1ab41a5fa
Zhou Kun,Mandrill,13,4,0,,125.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d027fff39a34a9df
Alex Zuniga,,6,3,0,,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/02d808afb96669de
Zhu Kangjie,,21,4,0,172.7,145.0,177.8,Orthodox,"Jan 16, 1996",2.89,0.48,1.33,0.7,0.33,1.0,0.51,0.0,http://www.ufcstats.com/fighter-details/6f4ec5aa3eced219
Zhang Weili,Magnum,26,4,0,162.6,115.0,160.0,Switch,"Aug 13, 1989",4.66,0.52,2.63,0.53,1.96,0.44,0.63,0.5,http://www.ufcstats.com/fighter-details/1ebe20ebbfa15e29
Fares Ziam,The Smile Killer,18,4,0,185.4,155.0,190.5,Orthodox,"Mar 21, 1997",2.87,0.52,1.53,0.65,1.73,0.4,0.71,0.5,http://www.ufcstats.com/fighter-details/1e4f273069fb9e85
Cat Zingano,Alpha,10,4,0,167.6,145.0,172.7,Southpaw,"Jul 01, 1982",2.57,0.61,1.63,0.47,2.77,0.65,0.42,0.8,http://www.ufcstats.com/fighter-details/3ecd936bd8814108
Daria Zhelezniakova,Iron Lady,10,2,0,175.3,135.0,172.7,Orthodox,"Jan 23, 1996",4.75,0.41,2.83,0.68,0.44,1.0,0.5,0.0,http://www.ufcstats.com/fighter-details/07047eb7d17fb0a2
Zhalgas Zhumagulov,,14,9,0,162.6,125.0,167.6,Switch,"Aug 29, 1988",5.24,0.43,5.86,0.52,1.3,0.19,0.75,0.2,http://www.ufcstats.com/fighter-details/55fa6ce3e522c8bb
Marius Zaromskis,The Whitemare,20,9,0,175.3,170.0,,Orthodox,"Jul 30, 1980",5.02,0.34,5.93,0.5,0.73,0.42,0.73,0.0,http://www.ufcstats.com/fighter-details/abcf7e55a0a9ed89
David Zawada,Sagat,17,7,0,182.9,170.0,190.5,Orthodox,"Aug 01, 1990",3.84,0.41,4.54,0.55,0.97,0.33,0.57,1.7,http://www.ufcstats.com/fighter-details/3bb2dc8e87b10a46
Craig Zellner,Big Z,4,3,0,188.0,205.0,,Orthodox,"Sep 09, 1976",0.61,0.09,4.65,0.61,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3794e5e0bb0defb6
Zhang Qinghe,,16,8,1,170.2,135.0,170.2,Southpaw,"Nov 05, 2001",2.87,0.33,4.73,0.49,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/45c7979c71751fcf
Dave Zitanick,,5,7,0,,170.0,,,"Mar 05, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/be124bdd60fab7d5
Zhang Lipeng,The Warrior,23,9,1,180.3,155.0,180.3,Southpaw,"Mar 10, 1990",1.28,0.48,1.88,0.53,1.75,0.3,0.69,0.8,http://www.ufcstats.com/fighter-details/7b310409440c9102
Brahyam Zurcher,El Jarretas,9,1,0,177.8,145.0,177.8,Orthodox,"Mar 10, 1996",1.86,0.15,5.57,0.59,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/392878af4680849f
Anton Zafir,The Professor,7,3,0,180.3,170.0,,Orthodox,"May 10, 1987",2.99,0.64,2.31,0.52,6.11,0.6,0.0,0.0,http://www.ufcstats.com/fighter-details/8c822811eedc11ad
Carlos Zevallos,,3,4,0,182.9,205.0,,Orthodox,"Sep 05, 1978",4.36,0.65,2.28,0.68,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/cbf69fa846c7e3ee
Zhang Mingyang,Mountain Tiger,19,7,0,188.0,205.0,190.5,Orthodox,"Aug 16, 1998",7.71,0.6,5.33,0.43,0.0,0.0,0.75,0.0,http://www.ufcstats.com/fighter-details/8a65fd9ba31fd3f7
Magomed Zaynukov,Wild Chanco,8,0,0,177.8,155.0,172.7,Orthodox,"Jan 02, 1995",15.67,0.6,4.8,0.58,2.0,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/04ff3a711504d6b3
Allan Zuniga,Tigre,13,1,0,170.2,155.0,177.8,Orthodox,"Apr 04, 1992",3.93,0.52,1.8,0.61,0.0,0.0,0.57,1.0,http://www.ufcstats.com/fighter-details/523af801b3429015
George Zuniga,,3,1,0,175.3,185.0,,,,7.64,0.38,5.45,0.37,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/1291dd6b8ab4d952
Zhang Tiequan,The Wolf,15,4,0,172.7,155.0,175.3,Orthodox,"Jul 25, 1978",1.23,0.36,2.14,0.51,1.95,0.58,0.75,3.4,http://www.ufcstats.com/fighter-details/c23e3d4875340d8d
Virgil Zwicker,RezDog,15,6,1,188.0,205.0,188.0,,"Jun 26, 1982",3.34,0.48,4.87,0.39,1.31,0.3,0.5,0.0,http://www.ufcstats.com/fighter-details/0c277f3ff66b0208
Manolo Zecchini,Angelo Veneziano,11,4,0,172.7,145.0,172.7,Orthodox,"Oct 22, 1996",2.34,0.21,6.75,0.46,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/fd7ab338e4953644
Roman Zentsov,The Russian Hammer,18,12,0,185.4,230.0,,Orthodox,"Sep 10, 1973",1.18,0.36,0.53,0.7,1.6,1.0,0.33,3.2,http://www.ufcstats.com/fighter-details/3144121470023e9a
Youssef Zalal,The Moroccan Devil,18,5,1,177.8,145.0,182.9,Switch,"Sep 04, 1996",3.03,0.5,1.78,0.66,2.17,0.31,0.59,1.4,http://www.ufcstats.com/fighter-details/52c2ae6d2f2d2613
James Zikic,The Messenger,21,10,2,188.0,205.0,,Orthodox,"Mar 01, 1977",1.47,0.35,1.6,0.44,0.5,0.25,0.74,0.5,http://www.ufcstats.com/fighter-details/4b4fc3ddc307bc73
Zhang Zhenyang,,7,2,0,,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/286e1d61fb315355
