Name,Nickname,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_cm,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,URL,Stance
Raoni Barcelos,,21,5,0,170.2,135.0,170.2,"May 01, 1987",4.92,0.51,4.4,0.61,2.22,0.31,0.87,0.6,http://www.ufcstats.com/fighter-details/b9f28e7045fdfce7,Orthodox
Raou Raou,,0,1,0,172.7,195.0,,,2.01,0.16,6.75,0.6,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ed069a95aaaf4f56,Orthodox
Raphael Assuncao,,28,10,0,165.1,135.0,167.6,"Jul 19, 1982",3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,http://www.ufcstats.com/fighter-details/2f13e4020cea5b38,Orthodox
Raphael Butler,The Silencer,9,2,1,190.5,261.0,,"Jan 04, 1984",4.69,0.45,0.94,0.91,0.0,0.0,1.0,14.1,http://www.ufcstats.com/fighter-details/f941505e35fb1eae,
Raphael Pessoa,Bebezao,10,2,0,190.5,262.0,198.1,"Mar 09, 1989",2.16,0.26,3.43,0.42,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/41f90012b86a11bf,Orthodox
Raphael Uchegbu,,10,2,0,175.3,135.0,185.4,"Aug 16, 1995",2.46,0.48,2.85,0.5,1.48,0.16,0.0,0.0,http://www.ufcstats.com/fighter-details/cb680d85b84cbfd9,Orthodox
Raquel Pa'aluhi,Rocky,6,5,0,170.2,135.0,,"Oct 14, 1990",1.71,0.56,3.42,0.46,0.0,0.0,0.18,0.0,http://www.ufcstats.com/fighter-details/373be586f370d400,
Raquel Pennington,Rocky,16,10,0,170.2,135.0,170.2,"Sep 05, 1988",4.1,0.49,3.32,0.61,0.83,0.27,0.62,0.6,http://www.ufcstats.com/fighter-details/fc169c387b4b465d,Orthodox
Rashad Coulter,Daywalker,9,4,0,180.3,205.0,193.0,"Nov 27, 1981",4.82,0.56,6.68,0.5,0.0,0.0,0.62,0.0,http://www.ufcstats.com/fighter-details/d1528ac5675558b1,Orthodox
Rashad Evans,Suga,19,8,1,182.9,205.0,190.5,"Sep 25, 1979",2.14,0.37,2.42,0.63,2.98,0.44,0.73,0.0,http://www.ufcstats.com/fighter-details/ee779c43a8926d52,Orthodox
Rashid Vagabov,Rambo,14,2,0,170.2,125.0,160.0,"Jun 27, 1998",1.87,0.38,0.93,0.67,3.0,0.5,1.0,3.0,http://www.ufcstats.com/fighter-details/0d1190beced94f7c,Orthodox
Raul Castillo,,7,1,0,180.3,185.0,,,1.47,0.48,3.27,0.6,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/feeae92f951f49a9,Orthodox
Raul Rosas Jr.,El Nino Problema,11,1,0,175.3,135.0,170.2,"Oct 08, 2004",1.51,0.44,1.37,0.5,4.01,0.41,0.0,1.1,http://www.ufcstats.com/fighter-details/fe2babf95de24fb1,Switch
Raul Sandoval,,3,3,0,,130.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f9ad10f6a49e5452,
Raulian Paiva,,21,5,0,172.7,135.0,175.3,"Oct 17, 1995",4.14,0.42,5.01,0.48,0.65,0.23,0.77,0.2,http://www.ufcstats.com/fighter-details/82b4e942781b1046,Orthodox
Ravena Oliveira,Kenoudy,7,3,1,165.1,115.0,165.1,"Feb 20, 1997",1.4,0.29,2.8,0.5,1.08,0.66,0.5,0.0,http://www.ufcstats.com/fighter-details/4948e412fa6ab67d,Orthodox
Ray Borg,The Tazmexican Devil,13,5,0,162.6,135.0,160.0,"Aug 04, 1993",1.52,0.52,1.93,0.48,3.89,0.5,0.46,1.0,http://www.ufcstats.com/fighter-details/a4de54ea806fb525,Orthodox
Ray Perales,Relentless,13,22,0,177.8,170.0,,"Jul 02, 1975",0.18,0.25,2.39,0.32,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/9a70f67ad2187fa3,Orthodox
Ray Rodriguez,The Judge,16,8,0,170.2,135.0,177.8,"Dec 10, 1987",0.9,0.27,3.89,0.4,1.42,0.5,0.44,0.0,http://www.ufcstats.com/fighter-details/90e0985df05e51bc,Orthodox
Ray Routh,,2,1,0,172.7,185.0,,,0.54,0.21,3.22,0.28,2.69,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/cba3a2dfbc06ce79,Orthodox
Ray Sefo,Sugarfoot,2,2,0,182.9,240.0,,"Feb 15, 1971",0.86,0.31,1.71,0.72,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/646d5dbe509accd4,Orthodox
Ray Seraille,,8,9,0,190.5,246.0,,"Jun 23, 1979",5.29,0.27,17.65,0.41,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2f04c4183523be2e,
Ray Sloan,,8,1,0,185.4,205.0,,"Jul 14, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a2d1d3d144fed708,
Ray Steinbeiss,Ipswitch Cobra,14,7,0,180.3,170.0,,"Sep 12, 1979",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6000b5ae6c462142,Orthodox
Ray Wizard,,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ea0ad155451ed1f5,
Rayanne dos Santos,,14,9,0,157.5,115.0,157.5,"Jun 08, 1995",4.57,0.4,6.47,0.59,0.5,0.14,0.8,0.0,http://www.ufcstats.com/fighter-details/02bb48869eb7ac8f,Orthodox
Raymond Daniels,,0,1,0,188.0,185.0,,"Apr 29, 1980",0.0,0.0,2.61,0.38,0.0,0.0,0.33,3.0,http://www.ufcstats.com/fighter-details/fccb0fee256b7b4d,Southpaw
Razak Al-Hassan,,13,5,0,188.0,205.0,,"May 14, 1982",3.27,0.39,3.14,0.6,0.65,0.14,0.57,0.0,http://www.ufcstats.com/fighter-details/38b50fd1e1b5b656,Orthodox
Reese Andy,Riptide,7,3,0,182.9,205.0,,"Mar 31, 1973",2.87,0.5,3.5,0.58,0.67,0.2,0.4,0.0,http://www.ufcstats.com/fighter-details/46e2ca71fd5089cb,Orthodox
Reginaldo Vieira,,13,5,0,170.2,135.0,165.1,"Nov 26, 1982",3.76,0.4,2.89,0.59,1.97,0.27,0.25,0.8,http://www.ufcstats.com/fighter-details/f9081770e28ea2e1,Orthodox
Rei Tsuruya,,10,1,0,167.6,125.0,172.7,"Jun 22, 2002",2.24,0.52,2.01,0.42,5.06,0.37,0.5,1.9,http://www.ufcstats.com/fighter-details/2f43a3e82661fa99,Orthodox
Reinier de Ridder,RdR,21,3,0,193.0,185.0,198.1,"Sep 07, 1990",2.2,0.53,2.04,0.48,2.68,0.3,0.5,0.7,http://www.ufcstats.com/fighter-details/d549cefc7c54ab78,Southpaw
Remco Pardoel,Grizzly,9,6,1,190.5,260.0,,"May 23, 1969",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/749685d24e2cac50,Southpaw
Remo Cardarelli,,7,5,0,,135.0,,,2.27,0.47,1.47,0.59,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/e5512a6aed150d8f,
Ren Ozaki,,6,1,2,170.2,135.0,172.7,"Dec 15, 2001",1.2,0.35,1.07,0.55,0.0,0.0,0.36,0.0,http://www.ufcstats.com/fighter-details/8997ee20b6a43d76,Orthodox
Ren Yawei,,9,4,0,175.3,155.0,175.3,"Feb 07, 1998",4.67,0.64,5.32,0.36,0.0,0.0,0.66,1.4,http://www.ufcstats.com/fighter-details/b2d9758cdd124143,Orthodox
Renan Barao,The Baron,34,9,0,167.6,145.0,177.8,"Jan 31, 1987",3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5,http://www.ufcstats.com/fighter-details/2c99576fefe53c7c,Orthodox
Renato Sobral,Babalu,37,11,0,185.4,205.0,190.5,"Sep 07, 1975",2.23,0.45,1.53,0.57,2.48,0.42,0.65,2.6,http://www.ufcstats.com/fighter-details/d468288756ae3982,Orthodox
Renato Verissimo,Charuto,7,5,0,185.4,170.0,,"Aug 03, 1973",0.92,0.48,1.87,0.47,1.46,0.3,0.5,2.5,http://www.ufcstats.com/fighter-details/c24b1db4b809d41b,Orthodox
Renee Forte,,8,4,0,170.2,155.0,180.3,"Mar 27, 1987",2.08,0.32,2.12,0.63,2.32,0.58,0.66,0.0,http://www.ufcstats.com/fighter-details/44bc27bfa76dcd9e,Orthodox
Renzo Gracie,,13,7,1,177.8,185.0,,"Mar 11, 1967",1.71,0.41,1.67,0.55,1.13,0.2,0.4,0.8,http://www.ufcstats.com/fighter-details/aae0897825336b1a,Orthodox
Reuben Duran,,11,7,1,170.2,135.0,180.3,"Jul 02, 1983",3.19,0.49,2.61,0.5,0.98,0.23,0.25,0.7,http://www.ufcstats.com/fighter-details/4417980b3e798abf,Orthodox
Rex Holman,Big Dog,4,2,0,190.5,205.0,,,2.75,0.34,7.25,0.4,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/b5ea750025697880,Southpaw
Rex Richards,,7,2,0,195.6,265.0,,"Oct 17, 1980",17.65,0.58,5.29,0.72,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ad23903ef3af7406,
Reyes Cortez Jr.,,7,3,0,170.2,135.0,172.7,"Jul 31, 1992",4.1,0.45,7.43,0.52,1.5,0.11,1.0,0.0,http://www.ufcstats.com/fighter-details/1a7d44196949577c,Orthodox
Reynaldo Trujillo,The Truth,21,19,0,175.3,155.0,,"Jan 01, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e6b233a007cb06c4,
Reza Arianto,The Crazy Lion,5,0,0,,155.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/90063913321e7670,
Reza Nasri,,0,1,0,180.3,205.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d41937647eae9a34,Orthodox
Rhadi Ferguson,,3,0,0,170.2,205.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/15f4550e017f6c7d,
Ricardo Abreu,Demente,5,1,0,180.3,185.0,,"Apr 27, 1984",3.79,0.31,3.98,0.68,2.13,0.42,1.0,0.7,http://www.ufcstats.com/fighter-details/aa6e591c2a2cdecd,Orthodox
Ricardo Almeida,Big Dog,13,5,0,182.9,170.0,188.0,"Nov 29, 1976",2.02,0.49,1.2,0.61,3.74,0.38,0.31,1.2,http://www.ufcstats.com/fighter-details/91186547a7f3f758,Orthodox
Ricardo Arona,The Brazilian Tiger,14,5,0,180.3,205.0,,"Jul 17, 1978",1.66,0.48,1.15,0.57,2.41,0.48,0.58,1.2,http://www.ufcstats.com/fighter-details/05fbfe628658c538,Orthodox
Ricardo Barros,,2,2,0,185.4,205.0,,"Mar 22, 1976",0.0,0.0,8.22,0.31,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/d26394fc0e8e880a,
Ricardo Funch,Golden Boy,9,6,0,177.8,170.0,188.0,"Aug 14, 1980",2.61,0.65,3.57,0.4,1.24,0.18,0.6,0.0,http://www.ufcstats.com/fighter-details/e9e1acc96536bb4f,Southpaw
Ricardo Prasel,Alemao,10,2,0,200.7,238.0,198.1,"Jun 02, 1990",2.21,0.57,7.83,0.37,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b51d0ed3782a1bf5,Orthodox
Ricardo Ramos,,17,8,0,175.3,145.0,182.9,"Aug 01, 1995",2.91,0.36,3.97,0.54,2.51,0.57,0.67,1.0,http://www.ufcstats.com/fighter-details/1ae8f3c723aacff4,Orthodox
Ricardo Romero,,11,3,0,182.9,205.0,193.0,"Apr 15, 1978",2.17,0.55,4.77,0.46,1.63,0.1,1.0,3.3,http://www.ufcstats.com/fighter-details/744e098e065cfdbe,Orthodox
Ricco Rodriguez,Suave,53,25,0,193.0,265.0,,"Aug 19, 1977",1.85,0.51,1.15,0.61,2.3,0.39,0.4,1.0,http://www.ufcstats.com/fighter-details/50cc91ce2982785d,Orthodox
Rich Attonito,The Raging Bull,10,5,0,177.8,170.0,182.9,"Jun 16, 1977",2.28,0.47,2.13,0.59,0.74,0.37,0.75,0.0,http://www.ufcstats.com/fighter-details/210935fd21670f6d,Orthodox
Rich Bouphanouvong,,1,4,0,170.2,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/611b9c068c9e2c44,
Rich Clementi,No Love,45,23,1,175.3,155.0,182.9,"Mar 31, 1976",1.43,0.37,2.29,0.6,1.72,0.42,0.25,1.1,http://www.ufcstats.com/fighter-details/7d21de9c6d7c98b2,Southpaw
Rich Franklin,Ace,29,7,0,185.4,185.0,193.0,"Oct 05, 1974",4.1,0.44,2.07,0.62,1.31,0.66,0.63,0.7,http://www.ufcstats.com/fighter-details/d897897060f10a3a,Southpaw
Richard Crunkilton,Cleat,19,4,0,170.2,155.0,,"Nov 25, 1979",1.72,0.41,1.45,0.58,4.08,0.61,0.65,1.3,http://www.ufcstats.com/fighter-details/22ee260735da0d58,Orthodox
Richard Dalton,,4,3,1,185.4,205.0,,"Jul 19, 1977",1.2,0.69,3.27,0.25,1.0,0.11,0.0,0.0,http://www.ufcstats.com/fighter-details/6cd3dfc54f01287f,Orthodox
Richard Odoms,The Black Eagle,13,3,0,195.6,265.0,,"May 08, 1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f43907e75f8d9baa,Orthodox
Richard Walsh,Filthy Rich,9,5,0,182.9,170.0,185.4,"Dec 01, 1988",3.84,0.46,2.72,0.58,1.55,0.4,0.66,0.2,http://www.ufcstats.com/fighter-details/303a05a7aa3ff761,Orthodox
Richie Hightower,The Dirty Samurai,8,4,0,172.7,170.0,,"Nov 26, 1974",4.62,0.35,6.92,0.21,3.46,1.0,1.0,0.0,http://www.ufcstats.com/fighter-details/318e629d1eb7aa49,Orthodox
Richie Santiago,The Milford Mauler,7,2,0,170.2,135.0,170.2,"Oct 10, 1992",3.87,0.49,4.87,0.42,0.0,0.0,0.25,0.0,http://www.ufcstats.com/fighter-details/9f95d6b5b459cc6b,Southpaw
Richie Smullen,,3,1,1,175.3,155.0,172.7,"Aug 17, 1991",1.98,0.77,2.26,0.65,8.49,0.66,0.0,0.0,http://www.ufcstats.com/fighter-details/f75c5ca0d91b9115,Orthodox
Richie Vaculik,Vas,10,4,0,167.6,125.0,175.3,"Jun 19, 1983",3.69,0.46,4.09,0.57,3.0,0.45,0.31,1.0,http://www.ufcstats.com/fighter-details/54578e5927adea53,Orthodox
Rick Davis,The Flying Squirrel,3,1,1,175.3,155.0,,,3.09,0.5,6.19,0.64,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2549d63da9c456cb,Orthodox
Rick Roufus,,4,6,0,182.9,207.0,,"Jun 03, 1966",0.53,0.33,1.06,0.33,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/872b018076f831b0,Southpaw
Rick Story,The Horror,19,9,0,175.3,170.0,180.3,"Aug 28, 1984",3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,http://www.ufcstats.com/fighter-details/5b5307450405abf0,Southpaw
Rickson Gracie,,11,0,0,177.8,185.0,,"Nov 20, 1958",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/194fc025f9355db6,Switch
Rickson Zenidim,The King,14,2,0,170.2,125.0,170.2,"Feb 17, 1999",1.67,0.32,4.07,0.33,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c879d8620261b1a3,Orthodox
Ricky Calatayud,,16,2,0,175.3,125.0,,"Oct 10, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/800feaa25700a85f,
Ricky Camp,2 Slick,11,4,0,170.2,135.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4a99978a0366bb29,
Ricky Glenn,The Gladiator,22,9,2,182.9,170.0,177.8,"Apr 12, 1989",3.79,0.42,4.3,0.51,0.72,0.13,0.69,0.4,http://www.ufcstats.com/fighter-details/814ff3018127e8fc,Southpaw
Ricky Johnson,,10,6,0,172.7,145.0,,,1.83,0.25,6.3,0.36,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/fa2fca260beeb9c0,Orthodox
Ricky Palacios,El Gallero,10,1,0,167.6,145.0,,"Jul 05, 1987",7.73,0.53,3.27,0.59,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/797ddccda75f169f,Orthodox
Ricky Rainey,The Sniper,12,6,0,185.4,170.0,195.6,"Jun 29, 1983",2.55,0.48,2.62,0.46,0.95,0.18,0.55,0.0,http://www.ufcstats.com/fighter-details/9b1e3fb4f8cbd5b7,Switch
Ricky Simon,,22,7,0,167.6,135.0,175.3,"Aug 31, 1992",3.04,0.43,3.85,0.61,4.66,0.41,0.76,0.3,http://www.ufcstats.com/fighter-details/5987b2458f4b5290,Orthodox
Ricky Steele,The Karate Kid,6,0,0,175.3,135.0,188.0,"May 26, 1988",4.07,0.7,2.93,0.5,0.0,0.0,0.91,0.0,http://www.ufcstats.com/fighter-details/09a6ed4ee97a5606,Orthodox
Ricky Turcios,,13,5,0,175.3,135.0,180.3,"Jun 05, 1993",4.73,0.4,3.72,0.52,0.91,0.2,0.44,0.4,http://www.ufcstats.com/fighter-details/cd3d7e37ff2d679c,Orthodox
Rico Altamirano,,4,3,0,177.8,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c61b49cec6abd6b9,
Rico DiSciullo,,9,2,0,172.7,135.0,,"Oct 12, 1986",1.71,0.33,4.41,0.56,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ec7f7263bf36579b,Orthodox
Rico Farrington,The Triggerman,7,3,0,193.0,170.0,200.7,"Jun 19, 1989",6.33,0.41,7.2,0.51,0.0,0.0,0.2,0.0,http://www.ufcstats.com/fighter-details/f89e6e66b9b112de,Southpaw
Riki Fukuda,,24,9,0,182.9,185.0,185.4,"Jan 06, 1981",4.24,0.43,3.71,0.64,2.17,0.43,0.7,0.0,http://www.ufcstats.com/fighter-details/7c35f869033901ae,Southpaw
Rilley Dutro,,11,4,0,172.7,125.0,,"Sep 03, 1987",4.74,0.54,5.95,0.33,0.0,0.0,0.83,0.0,http://www.ufcstats.com/fighter-details/43db649da89fac4b,Orthodox
Rin Nakai,,19,2,1,154.9,135.0,,"Oct 22, 1986",1.57,0.33,3.9,0.6,3.0,0.18,0.75,0.5,http://www.ufcstats.com/fighter-details/f9ae6914f604aa9f,Orthodox
Rinat Fakhretdinov,Gladiator,24,1,1,182.9,170.0,188.0,"Sep 28, 1991",5.03,0.52,3.61,0.54,3.91,0.34,0.91,0.2,http://www.ufcstats.com/fighter-details/8f765fd5775a8873,Orthodox
Rinya Nakamura,Hybred,10,1,0,170.2,135.0,172.7,"Mar 23, 1995",3.27,0.52,1.72,0.63,2.58,0.81,1.0,1.4,http://www.ufcstats.com/fighter-details/d8c811df0386d5e8,Southpaw
Rio Tirto,,8,1,0,162.6,125.0,167.6,"Feb 09, 2000",0.0,0.0,2.11,0.69,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c830bc2eb134b646,Switch
Roan Carneiro,Jucao,21,11,0,180.3,170.0,193.0,"Jun 02, 1978",1.46,0.46,1.82,0.62,3.05,0.42,0.83,1.4,http://www.ufcstats.com/fighter-details/1c86754617d9813a,Orthodox
Rob Broughton,The Bear,16,7,1,188.0,265.0,188.0,"Mar 03, 1983",2.83,0.6,2.54,0.51,0.0,0.0,0.26,3.2,http://www.ufcstats.com/fighter-details/a7d687e6ecb30981,Orthodox
Rob Emerson,The Saint,18,12,0,175.3,155.0,177.8,"Jul 30, 1981",2.5,0.3,2.83,0.64,2.02,0.52,0.65,0.4,http://www.ufcstats.com/fighter-details/dc0f07928009a127,Orthodox
Rob Font,,22,9,0,172.7,135.0,180.3,"Jun 25, 1987",5.36,0.45,3.7,0.57,0.74,0.3,0.43,0.3,http://www.ufcstats.com/fighter-details/05339613bf8e9808,Orthodox
Rob Sinclair,,13,5,0,172.7,155.0,,"Feb 20, 1980",1.2,0.33,1.73,0.73,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/3b65c9dd39741bc4,
Rob Wilkinson,Razor,11,2,0,190.5,185.0,203.2,"Feb 22, 1992",2.74,0.5,5.66,0.39,4.47,0.25,0.0,0.0,http://www.ufcstats.com/fighter-details/826475cc758e60e6,Orthodox
Rob Yundt,Monster,9,5,0,185.4,185.0,,"May 05, 1980",1.37,0.41,2.55,0.31,2.94,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/42078a86d3dd037b,Orthodox
Robbie Ring,Razor,6,1,0,175.3,145.0,172.7,"Jul 14, 2000",5.11,0.38,9.15,0.38,4.04,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/fa9746fa5d23c202,Orthodox
Robelis Despaigne,The Big Boy,5,2,0,200.7,265.0,213.4,"Sep 09, 1988",2.11,0.59,2.54,0.46,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/140567899d98978a,Orthodox
Robert Breslin,The Bullet,3,9,0,180.3,155.0,,,2.21,0.46,3.5,0.66,1.38,1.0,0.5,0.0,http://www.ufcstats.com/fighter-details/e319d6697d41f3cf,
Robert Bryczek,,18,6,0,182.9,185.0,190.5,"Jul 04, 1990",3.74,0.36,4.08,0.59,0.56,1.0,0.85,0.0,http://www.ufcstats.com/fighter-details/f96856f9d69fd7e4,Orthodox
Robert Densley,The Wrecker,9,10,0,175.3,155.0,,,1.81,0.47,0.4,0.6,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/b72f3cafa6376e35,
Robert Drysdale,,7,0,0,190.5,205.0,,"Oct 05, 1981",0.0,0.0,0.0,0.0,7.32,1.0,0.0,21.9,http://www.ufcstats.com/fighter-details/d2a9be6bf2de624c,Orthodox
Robert Peralta,Problems,18,8,0,172.7,145.0,180.3,"Mar 14, 1986",3.76,0.44,2.97,0.53,0.59,0.66,0.65,0.0,http://www.ufcstats.com/fighter-details/960d6cae8879ba2b,Orthodox
Robert Ruchala,Faker,11,2,0,172.7,145.0,182.9,"May 15, 1998",2.27,0.35,3.27,0.57,2.0,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/92aed9d16794f42b,Switch
Robert Sanchez,Littlefury,8,2,0,167.6,125.0,167.6,"Mar 05, 1986",0.96,0.4,1.78,0.46,3.61,0.62,0.5,0.7,http://www.ufcstats.com/fighter-details/546f8599a63c29da,Orthodox
Robert Valentin,Robzilla,11,6,0,188.0,185.0,195.6,"Mar 31, 1995",1.13,0.56,2.83,0.32,0.0,0.0,0.55,1.3,http://www.ufcstats.com/fighter-details/0cd0456d6029cec2,Orthodox
Robert Whiteford,The Hammer,14,4,0,175.3,145.0,175.3,"Apr 12, 1983",2.33,0.46,1.99,0.62,1.9,0.3,0.45,0.0,http://www.ufcstats.com/fighter-details/1dafccb62a0f98ec,Southpaw
Robert Whittaker,The Reaper,27,9,0,182.9,185.0,185.4,"Dec 20, 1990",4.39,0.43,3.36,0.59,0.73,0.38,0.82,0.0,http://www.ufcstats.com/fighter-details/e1147d3d2dabe1ce,Orthodox
Roberta Rovel,Crusher,4,1,0,172.7,145.0,,,0.87,0.46,3.0,0.26,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/9d7fbf438766791f,
Roberto Romero,El Charro Negro,8,5,1,172.7,145.0,177.8,"Jan 30, 2000",4.56,0.49,6.44,0.44,0.0,0.0,0.71,0.0,http://www.ufcstats.com/fighter-details/15ea371202eb25e1,Orthodox
Roberto Traven,Spider,6,4,1,190.5,227.0,,"Sep 16, 1968",0.92,0.5,2.77,0.57,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/20ec0061400178ca,Orthodox
Rodney Faverus,,25,20,3,182.9,215.0,,"Jan 03, 1975",2.3,0.53,1.6,0.54,4.5,1.0,0.25,0.0,http://www.ufcstats.com/fighter-details/5af26b3201690d29,Southpaw
Rodney Wallace,Shonuff the Master,26,15,1,175.3,205.0,182.9,"Nov 21, 1981",1.13,0.46,3.44,0.45,6.0,0.54,0.28,1.0,http://www.ufcstats.com/fighter-details/b9415726dc3ec526,Switch
Rodolfo Bellato,Trator,12,3,1,190.5,205.0,190.5,"Feb 05, 1996",5.13,0.59,5.86,0.46,1.44,0.35,0.94,0.2,http://www.ufcstats.com/fighter-details/69898645d600abdb,Orthodox
Rodolfo Marques Diniz,,23,9,1,167.6,135.0,,"Jan 23, 1984",1.08,0.32,2.36,0.33,0.0,0.0,0.5,1.8,http://www.ufcstats.com/fighter-details/2d2239d0f6fa83dd,
Rodolfo Rubio Perez,Fito,10,16,1,165.1,145.0,,"Jan 29, 1987",1.13,0.36,1.0,0.62,2.0,0.33,0.33,0.0,http://www.ufcstats.com/fighter-details/c4731f43693b96b8,Orthodox
Rodolfo Vieira,,11,4,0,182.9,185.0,185.4,"Sep 25, 1989",3.55,0.53,4.38,0.49,2.7,0.21,0.75,0.9,http://www.ufcstats.com/fighter-details/260e9e0d4954aea6,Orthodox
Rodrigo Damm,,13,9,0,170.2,155.0,180.3,"Feb 03, 1980",3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,http://www.ufcstats.com/fighter-details/a20d7dfaba74c067,Orthodox
Rodrigo Gracie,,6,2,1,182.9,183.0,,"Apr 11, 1975",1.34,0.51,0.86,0.46,1.49,0.5,0.75,0.4,http://www.ufcstats.com/fighter-details/36877f0e62b25b96,Orthodox
Rodrigo Gripp de Sousa,Riscado,7,9,0,180.3,205.0,,,0.48,0.23,4.81,0.52,0.0,0.0,0.0,9.6,http://www.ufcstats.com/fighter-details/dde70a112e053a6c,Orthodox
Rodrigo Nascimento,Ze Colmeia,11,3,0,188.0,246.0,203.2,"Nov 26, 1992",3.71,0.47,4.34,0.44,1.02,0.37,0.6,0.5,http://www.ufcstats.com/fighter-details/d31a5546c0e9b213,Orthodox
Rodrigo Ruas,,4,5,1,177.8,185.0,,"Oct 06, 1977",1.28,0.35,7.0,0.41,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/94070f6544c4b2a5,Orthodox
Rodrigo Sezinando,,9,2,0,175.3,170.0,180.3,"Dec 11, 1997",2.25,0.27,8.76,0.42,3.37,0.25,0.66,0.0,http://www.ufcstats.com/fighter-details/c06d6b18862f9a53,Orthodox
Rodrigo de Lima,Monstro,8,3,1,170.2,155.0,,"Mar 12, 1991",1.29,0.33,5.5,0.32,2.66,0.36,0.0,1.3,http://www.ufcstats.com/fighter-details/a4dc47001f202bcd,Orthodox
Roger Bowling,Relentless,12,6,0,175.3,155.0,172.7,"Dec 05, 1982",3.9,0.47,3.86,0.51,3.09,0.43,0.27,0.9,http://www.ufcstats.com/fighter-details/3b9f723e2720a238,Orthodox
Roger Carroll,The Leprechaun,16,14,0,177.8,170.0,,,7.62,0.61,10.48,0.43,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/572a89dbe1f76761,
Roger Gracie,,8,2,0,193.0,185.0,200.7,"Sep 26, 1981",1.78,0.35,1.79,0.61,1.87,0.53,0.6,1.9,http://www.ufcstats.com/fighter-details/a6bbd3df469c6bea,Orthodox
