Name,Nickname,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_cm,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,URL,Stance
Jeff Hughes,Lights Out,10,4,0,188.0,250.0,195.6,"May 17, 1988",3.95,0.51,3.67,0.6,0.71,0.5,0.45,0.0,http://www.ufcstats.com/fighter-details/6a11e325aa60ad02,Orthodox
Mark Hall,,5,6,0,182.9,190.0,,"Jan 26, 1961",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/18524b46c570730b,Orthodox
Nasrat Haqparast,,18,6,0,177.8,155.0,182.9,"Aug 22, 1995",6.36,0.45,6.0,0.63,0.34,0.2,0.86,0.0,http://www.ufcstats.com/fighter-details/b7b84ccd221be298,Southpaw
Chris Hawk,,5,10,0,185.4,205.0,,"Dec 20, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9460c867aae1987e,
Ed Herman,Short Fuse,27,16,0,185.4,205.0,195.6,"Oct 02, 1980",3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,http://www.ufcstats.com/fighter-details/06f36cf4bd97ec77,Orthodox
Alvaro Herrera Mendoza,Chango,9,6,0,182.9,155.0,188.0,"May 14, 1990",1.89,0.38,3.4,0.55,0.0,0.0,0.33,1.1,http://www.ufcstats.com/fighter-details/74d35fbc9c6a61bd,Orthodox
Tim Hague,The Trashing Machine,21,13,0,193.0,260.0,193.0,"May 09, 1983",2.79,0.47,4.14,0.46,1.72,0.33,0.85,0.9,http://www.ufcstats.com/fighter-details/219a254e15d60135,Orthodox
Jeremie Holloway,Hit Em,8,3,0,182.9,170.0,,"Sep 29, 1984",0.81,0.5,0.51,0.79,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ee28aa7f1043756c,
Ryan Hall,The Wizard,9,2,0,177.8,145.0,177.8,"Feb 22, 1985",2.38,0.5,1.33,0.65,0.22,0.09,0.0,2.2,http://www.ufcstats.com/fighter-details/8866c6f509c19089,Southpaw
Victor Henry,La Mangosta,25,7,0,170.2,135.0,172.7,"May 04, 1987",7.17,0.53,5.19,0.48,1.04,0.42,0.81,0.3,http://www.ufcstats.com/fighter-details/eb8d8c2a95cfccb8,Switch
Yuji Hisamatsu,,16,22,6,177.8,185.0,,"Sep 18, 1971",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/8332a607df696345,
David Hulett,Hollywood,22,10,0,177.8,170.0,,"Sep 07, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b0718335e9868cfd,
Hidehiko Hasegawa,,19,20,6,175.3,170.0,,"Jul 13, 1978",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2a2eeee20ef049cf,
In Su Hwang,Legendary,8,2,0,180.3,185.0,188.0,"Jan 18, 1994",2.47,0.46,6.2,0.44,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/1c01d986283e6acb,Orthodox
Bryan Humes,,6,2,0,,265.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b9c75e7fc910f587,
Carlos Hernandez,,10,5,0,172.7,125.0,170.2,"Oct 25, 1993",3.83,0.45,3.5,0.5,1.56,0.21,0.65,0.2,http://www.ufcstats.com/fighter-details/798e48f9e7f6ba22,Orthodox
Phil Hawes,No Hype,12,6,0,182.9,185.0,195.6,"Jan 08, 1989",5.33,0.59,3.72,0.55,2.11,0.34,0.9,0.2,http://www.ufcstats.com/fighter-details/547afe1017e72dbe,Orthodox
Collin Hart,,6,3,1,185.4,185.0,,"Oct 12, 1989",6.33,0.44,7.53,0.51,2.0,0.16,0.5,0.0,http://www.ufcstats.com/fighter-details/16bf6a73bdd302cd,Orthodox
Diego Henrique da Silva,Gaucho,8,4,0,188.0,185.0,,"Aug 22, 1986",2.53,0.57,3.27,0.3,0.0,0.0,0.63,0.0,http://www.ufcstats.com/fighter-details/1649770c649db6a5,Orthodox
Sam Hoger,The Alaskan Assassin,10,4,0,188.0,205.0,,"Jun 28, 1980",1.07,0.25,2.25,0.57,1.12,0.38,0.29,1.3,http://www.ufcstats.com/fighter-details/84a067c46306a737,Orthodox
Ron Henderson,,4,3,0,177.8,125.0,,,2.53,0.25,3.6,0.48,1.0,0.2,0.0,0.0,http://www.ufcstats.com/fighter-details/498f0d066396ec59,
Anthony Hernandez,Fluffy,15,2,0,182.9,185.0,190.5,"Oct 18, 1993",4.59,0.62,2.53,0.49,6.46,0.48,0.68,1.8,http://www.ufcstats.com/fighter-details/093e1f5bb73850be,Orthodox
Kevin Holland,Trailblazer,28,15,0,190.5,170.0,205.7,"Nov 05, 1992",4.26,0.49,3.22,0.5,0.83,0.39,0.56,0.5,http://www.ufcstats.com/fighter-details/3a46b268013afede,Orthodox
Gerald Harris,,23,5,0,180.3,185.0,195.6,"Nov 19, 1979",1.41,0.29,1.58,0.62,2.96,0.54,0.72,0.0,http://www.ufcstats.com/fighter-details/c4b81cdecd5d6abe,Southpaw
Corey Hill,,6,9,0,193.0,155.0,203.2,"Oct 03, 1978",3.57,0.46,1.61,0.7,3.02,0.8,1.0,0.0,http://www.ufcstats.com/fighter-details/abbc737317f66b81,Orthodox
Chris Heatherly,Stump,9,4,0,175.3,155.0,,"Nov 24, 1987",1.08,0.45,2.67,0.52,3.39,0.5,1.0,0.7,http://www.ufcstats.com/fighter-details/bad8be5827ea1bf1,Orthodox
Shin Haraguchi,,8,2,0,165.1,145.0,172.7,"Nov 27, 1998",2.02,0.63,1.84,0.43,12.32,0.51,0.0,0.0,http://www.ufcstats.com/fighter-details/05b17ae24e6bba81,Switch
Kayla Harrison,,19,1,0,172.7,135.0,167.6,"Jul 02, 1990",4.29,0.62,1.1,0.66,2.84,0.37,1.0,0.9,http://www.ufcstats.com/fighter-details/1af1170ed937cba7,Southpaw
Geane Herrera,La Pulga,9,3,0,165.1,125.0,167.6,"May 27, 1990",1.51,0.31,5.07,0.52,0.83,0.37,0.38,0.6,http://www.ufcstats.com/fighter-details/c169545ab0825f44,Orthodox
Felice Herrig,Lil Bulldog,14,10,0,162.6,115.0,165.1,"Sep 18, 1984",3.84,0.37,5.19,0.48,1.08,0.28,0.75,0.8,http://www.ufcstats.com/fighter-details/b6850671a008bf9a,Orthodox
Brady Hiestand,Bam Bam,9,2,0,172.7,135.0,180.3,"Apr 30, 1999",2.7,0.5,3.75,0.51,4.8,0.46,0.42,1.1,http://www.ufcstats.com/fighter-details/7af33fc4435017f1,Orthodox
Nick Hein,Sergeant,14,5,0,167.6,155.0,167.6,"Apr 24, 1984",2.65,0.35,3.61,0.59,0.86,0.33,0.83,0.0,http://www.ufcstats.com/fighter-details/2816ced060a21be3,Southpaw
JunYoung Hong,Drunken Red,13,8,1,175.3,145.0,175.3,"Dec 18, 1990",2.1,0.39,2.3,0.48,0.0,0.0,0.35,0.0,http://www.ufcstats.com/fighter-details/b24666e26bd750a3,Orthodox
Tony Halme,,0,4,0,190.5,300.0,,"Jan 06, 1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/bad28b7b34f334de,Orthodox
Alvin Hines,Goozie,7,1,0,188.0,265.0,188.0,"Oct 20, 1991",5.47,0.31,7.47,0.38,1.0,0.1,0.0,0.0,http://www.ufcstats.com/fighter-details/ab2a4b5e04dc5fe9,Orthodox
Kurt Holobaugh,The Hurt,22,10,0,180.3,155.0,177.8,"Sep 08, 1986",4.58,0.44,4.24,0.49,0.65,0.33,0.38,0.8,http://www.ufcstats.com/fighter-details/a7151778b3381036,Orthodox
Lorenzo Hood,Dream Killer,14,5,0,190.5,265.0,203.2,"Mar 02, 1989",2.64,0.61,4.66,0.11,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/7f9abc4db2d05764,Southpaw
John Hosman,,18,8,1,177.8,135.0,,"Nov 13, 1980",1.11,0.38,1.52,0.45,0.0,0.0,0.46,0.0,http://www.ufcstats.com/fighter-details/57591bbf1623574e,Southpaw
Trey Houston,,11,4,0,180.3,185.0,,"Jun 08, 1988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c6668eeb261588d3,
Danny Henry,The Hatchet,12,4,0,182.9,145.0,185.4,"Jul 17, 1988",5.2,0.51,4.16,0.45,0.74,0.33,0.5,2.2,http://www.ufcstats.com/fighter-details/f7d73e452b064bf2,Orthodox
Carlston Harris,Mocambique,19,7,0,182.9,170.0,193.0,"Jul 09, 1987",3.79,0.43,3.46,0.54,1.46,0.22,0.55,0.6,http://www.ufcstats.com/fighter-details/a53d30163304aa6e,Orthodox
Casey Huffman,Hellbent,3,1,0,190.5,185.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/737d93a42b8c2e94,
Chris Horodecki,The Polish Hammer,21,7,1,175.3,155.0,175.3,"Sep 24, 1987",4.59,0.41,3.16,0.65,1.52,0.55,0.37,0.9,http://www.ufcstats.com/fighter-details/e29cf523ebd155c5,Orthodox
Dale Hartt,,6,3,0,177.8,155.0,175.3,"Apr 04, 1979",1.14,0.35,1.55,0.66,1.22,1.0,0.25,2.5,http://www.ufcstats.com/fighter-details/058e4e08a1ad8aba,Orthodox
Jake Hecht,Hitman,11,4,0,182.9,170.0,185.4,"Feb 09, 1984",3.26,0.47,2.76,0.56,2.04,0.37,0.4,0.0,http://www.ufcstats.com/fighter-details/e57fdbea1b828202,Orthodox
Luis Henrique,KLB,10,5,0,188.0,243.0,188.0,"Aug 21, 1993",1.81,0.43,2.22,0.47,3.09,0.36,0.5,1.0,http://www.ufcstats.com/fighter-details/e5bda12faabfc850,Orthodox
Delson Heleno,Pe De Chumbo,29,10,0,180.3,185.0,,"Nov 16, 1977",0.69,0.75,4.83,0.19,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/970beed85bc46b63,Orthodox
Cody Haddon,,8,1,0,170.2,135.0,175.3,"Sep 08, 1998",9.2,0.51,3.47,0.64,2.48,0.37,0.83,0.8,http://www.ufcstats.com/fighter-details/8e6654e9f0461b8f,Orthodox
Seo Hee Ham,,17,8,0,157.5,115.0,157.5,"Mar 08, 1987",4.2,0.39,5.15,0.61,0.0,0.0,0.66,0.2,http://www.ufcstats.com/fighter-details/165c244bcca3ed26,Southpaw
Jeff Hougland,Hellbound,10,6,0,170.2,135.0,172.7,"Aug 02, 1978",1.86,0.48,3.46,0.47,0.86,0.18,0.0,1.1,http://www.ufcstats.com/fighter-details/97a8f39186f489db,Orthodox
Anthony Ivy,Aquaman,8,4,0,188.0,185.0,188.0,"Jan 23, 1990",2.5,0.42,4.57,0.51,4.69,0.2,1.0,0.0,http://www.ufcstats.com/fighter-details/3c5005b66696d790,Orthodox
Satoshi Ishii,,15,8,1,180.3,240.0,,"Dec 19, 1986",1.41,0.36,1.58,0.63,3.47,0.52,1.0,1.6,http://www.ufcstats.com/fighter-details/c8a49ff2acb6f3c5,Orthodox
Wallid Ismail,,9,3,0,170.2,205.0,,"Feb 23, 1968",0.92,0.31,0.83,0.44,1.85,0.28,0.0,0.5,http://www.ufcstats.com/fighter-details/da6dfd09cca1d705,Orthodox
Jason Ireland,The Irish Tornado,19,9,1,175.3,161.0,,"Dec 30, 1979",1.2,0.25,2.07,0.51,3.59,0.75,0.0,1.2,http://www.ufcstats.com/fighter-details/05a0556072931f01,Southpaw
Mitsuhiro Ishida,The Endless Warrior,20,8,1,167.6,154.0,,"Dec 29, 1978",1.46,0.41,1.13,0.61,4.76,0.53,0.33,0.7,http://www.ufcstats.com/fighter-details/82f5c81f4e3c3eb5,Southpaw
Valeri Ignatov,,1,2,0,175.3,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7b6ce3a9460565b5,Orthodox
Al Iaquinta,Raging,14,7,1,177.8,155.0,177.8,"Apr 30, 1987",4.06,0.4,4.53,0.61,0.63,0.18,0.74,0.2,http://www.ufcstats.com/fighter-details/59279a7c978f7da0,Orthodox
Blagoy Ivanov,Baga,19,6,0,180.3,250.0,185.4,"Oct 09, 1986",3.25,0.4,4.2,0.53,0.69,0.4,0.61,0.1,http://www.ufcstats.com/fighter-details/1788eee370f077b7,Southpaw
Fabiano Iha,,9,5,0,172.7,155.0,,"Jul 28, 1970",1.73,0.47,2.49,0.42,2.88,0.4,0.5,2.9,http://www.ufcstats.com/fighter-details/263ebd4a669e1e98,Orthodox
Takeshi Inoue,Lion,23,10,0,172.7,145.0,,"Mar 18, 1980",2.54,0.44,3.32,0.61,0.0,0.0,0.47,0.0,http://www.ufcstats.com/fighter-details/a61a0cd2829e5d4e,
Zelim Imadaev,,8,3,0,182.9,170.0,193.0,"Jan 25, 1995",2.91,0.36,4.35,0.43,0.38,0.5,0.6,0.0,http://www.ufcstats.com/fighter-details/7f0f171414d0a287,Orthodox
Masakazu Imanari,,36,16,2,162.6,139.0,,"Feb 10, 1976",0.55,0.3,1.74,0.57,0.0,0.0,0.0,2.1,http://www.ufcstats.com/fighter-details/a4dd5c9a75763295,Southpaw
Teruto Ishihara,Yashabo,10,7,2,170.2,135.0,175.3,"Jul 23, 1991",3.26,0.44,3.63,0.53,0.5,0.16,0.3,0.0,http://www.ufcstats.com/fighter-details/88cd34d836b4ebcd,Southpaw
Khadis Ibragimov,,8,4,0,190.5,205.0,198.1,"May 21, 1995",3.55,0.49,4.26,0.47,0.97,0.3,0.8,0.3,http://www.ufcstats.com/fighter-details/c3218c810959d279,Orthodox
Yusuke Imamura,,2,6,0,172.7,220.0,,"Aug 08, 1976",0.18,0.5,1.83,0.52,2.75,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/2ce6541127b0e232,Orthodox
Yuki Ishikawa,,0,2,0,180.3,205.0,,"Feb 08, 1967",1.07,0.28,8.57,0.11,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/119ebea97e914dcf,Orthodox
Tomomi Iwama,,9,6,2,160.0,155.0,,"Feb 07, 1977",1.0,0.2,3.0,0.7,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ac5f67109accb482,Orthodox
Tokimitsu Ishizawa,Kendo Ka Shin,1,5,1,182.9,185.0,,"Aug 05, 1968",1.34,0.3,2.99,0.59,2.74,0.18,0.0,0.0,http://www.ufcstats.com/fighter-details/f3155a94ca420126,Orthodox
Michael Imperato,,12,7,0,170.2,135.0,167.6,"Sep 01, 1989",1.93,0.48,2.67,0.6,1.0,0.12,0.0,1.0,http://www.ufcstats.com/fighter-details/59e52d56bab2b1ee,Switch
Rui Imura,,12,5,0,177.8,135.0,175.3,"Mar 24, 1999",1.65,0.33,4.19,0.33,1.65,0.2,0.0,0.0,http://www.ufcstats.com/fighter-details/bb56173e2275e622,Southpaw
Mikhail Iloukhine,,30,11,1,175.3,205.0,,"Nov 21, 1966",0.16,0.2,2.95,0.26,0.0,0.0,0.0,7.0,http://www.ufcstats.com/fighter-details/b71667c778b6d9e5,Orthodox
Eiji Ishikawa,,29,24,3,177.8,170.0,,"Oct 12, 1979",1.2,0.29,4.07,0.6,1.0,0.09,0.0,0.0,http://www.ufcstats.com/fighter-details/eb89dc31949a1427,
Kuya Ito,Psycho Zombie,17,9,1,165.1,135.0,167.6,"Oct 07, 1996",3.4,0.39,3.13,0.55,0.0,0.0,0.62,1.0,http://www.ufcstats.com/fighter-details/f647247f0d9f3b50,Orthodox
Tatsuya Iwasaki,,0,1,0,175.3,205.0,,"Jun 20, 1969",0.79,1.0,8.68,0.38,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/243b07fc65ccbb16,Orthodox
Sergey Ignatov,,0,1,0,175.3,210.0,,"Oct 13, 1971",0.35,0.5,3.25,0.42,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/df9e9c1f65805d29,Orthodox
Issa Isakov,Determinator,10,3,0,175.3,155.0,177.8,"Oct 22, 1989",1.93,0.36,5.78,0.4,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e9095aeb36f2aeb8,Orthodox
Taiga Iwasaki,,9,2,0,185.4,185.0,185.4,"Jul 07, 1997",1.99,0.33,7.08,0.32,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5b08af4fbc987f9c,Orthodox
Enson Inoue,Yamato Damashii,12,8,0,177.8,210.0,,"Apr 15, 1967",1.7,0.63,1.88,0.3,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/0cf935519d439ba6,Orthodox
Katsuya Inoue,,19,9,4,175.3,168.0,,"Aug 10, 1979",3.41,0.24,12.89,0.51,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/b5882371e2a3900d,Southpaw
Guto Inocente,,7,4,0,190.5,205.0,,"May 29, 1986",4.13,0.66,2.92,0.54,0.67,0.33,0.66,0.7,http://www.ufcstats.com/fighter-details/e7fe5315b1efeb92,Orthodox
Egan Inoue,,13,8,0,175.3,190.0,,"Jul 04, 1965",1.66,0.36,3.31,0.57,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/37a6c95201592fea,Southpaw
Leandro Issa,Brodinho,13,6,0,170.2,135.0,175.3,"Sep 19, 1983",2.08,0.37,3.17,0.58,2.38,0.22,0.5,1.2,http://www.ufcstats.com/fighter-details/d1e1fdcea7c8a90a,Orthodox
Naoki Inoue,,11,1,0,175.3,125.0,180.3,"Jun 14, 1997",3.67,0.35,3.37,0.6,0.0,0.0,0.6,2.5,http://www.ufcstats.com/fighter-details/199eb7cf6ae90294,Orthodox
James Irvin,The Sandman,17,10,0,188.0,205.0,190.5,"Sep 12, 1978",2.03,0.48,3.86,0.35,0.0,0.0,0.36,0.5,http://www.ufcstats.com/fighter-details/a7f4d0902bb64092,Orthodox
Saygid Izagakhmaev,,22,3,0,182.9,170.0,188.0,"Sep 03, 1994",1.33,0.58,1.73,0.58,4.0,0.4,1.0,0.0,http://www.ufcstats.com/fighter-details/de26d906f2874dd4,
Seichi Ikemoto,,21,19,5,180.3,168.0,,"Aug 24, 1975",2.59,0.32,3.74,0.57,1.23,0.26,0.6,0.0,http://www.ufcstats.com/fighter-details/81f38d1640c4e70d,Orthodox
Jorge Interiano,,4,3,0,185.4,205.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1e75e6c9de99fa76,
Chris Indich,,6,4,0,177.8,170.0,,"Apr 22, 1987",1.31,0.3,4.32,0.43,0.75,0.5,0.5,1.5,http://www.ufcstats.com/fighter-details/d5b7fac960e58920,
Chris Inman,,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f0a381ba65d2a933,
Dan Ige,50K,19,10,0,170.2,145.0,180.3,"Aug 06, 1991",3.64,0.45,3.56,0.56,0.89,0.25,0.56,0.2,http://www.ufcstats.com/fighter-details/82a5152216251682,Orthodox
Minoki Ichihara,,0,1,0,170.2,178.0,,"Jun 30, 1968",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4565d435005319c0,Orthodox
Damir Ismagulov,Qazaq,24,3,0,177.8,155.0,188.0,"Feb 03, 1991",3.36,0.42,2.44,0.61,1.0,0.28,0.7,0.0,http://www.ufcstats.com/fighter-details/135d124172a0bea3,Orthodox
Yoislandy Izquierdo,Cuba,10,4,0,180.3,155.0,,"Jan 09, 1984",2.93,0.52,1.4,0.26,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/afc2a7ce0c763bd5,Southpaw
Nassourdine Imavov,The Sniper,17,4,0,190.5,185.0,190.5,"Mar 01, 1996",4.28,0.54,3.17,0.58,0.74,0.32,0.81,1.0,http://www.ufcstats.com/fighter-details/881bf86d4cba8578,Orthodox
Alibi Idiris,,11,1,0,167.6,125.0,172.7,"Oct 22, 1994",3.47,0.5,3.6,0.53,0.0,0.0,0.6,0.0,http://www.ufcstats.com/fighter-details/30cad5a751adcb48,Orthodox
Hiroshi Izumi,,4,2,0,,205.0,,"Jun 22, 1982",1.95,0.37,2.65,0.66,3.35,0.7,1.0,0.5,http://www.ufcstats.com/fighter-details/53e4e21f4c688801,Orthodox
Eric Irvin,,11,4,0,172.7,155.0,,"Jan 10, 1986",3.27,0.42,4.47,0.36,4.0,0.3,0.33,0.0,http://www.ufcstats.com/fighter-details/a47c2a6e24757932,
Brad Imes,Hillbilly Heartthrob,13,7,0,200.7,265.0,,"Mar 13, 1977",2.73,0.31,4.24,0.49,1.72,0.71,0.0,1.0,http://www.ufcstats.com/fighter-details/4908c5ee68a50ee5,Orthodox
Mason Jones,The Dragon,17,2,0,177.8,155.0,188.0,"Apr 26, 1995",5.71,0.41,4.47,0.5,4.17,0.55,0.81,0.2,http://www.ufcstats.com/fighter-details/f6ad6a1e4d600e0d,Orthodox
Jiniushiyue,Little King Kong,13,4,0,167.6,125.0,172.7,"Dec 09, 2000",3.0,0.41,2.71,0.5,0.79,0.28,0.75,0.0,http://www.ufcstats.com/fighter-details/c14a683dac2ebc4c,Southpaw
Dashon Johnson,Flyboy,9,2,0,170.2,145.0,,"Jan 25, 1988",1.01,0.69,3.83,0.35,0.85,0.33,0.63,0.8,http://www.ufcstats.com/fighter-details/36207c58e854cae5,Orthodox
Ryan Jensen,,21,8,0,185.4,185.0,193.0,"Sep 20, 1977",2.84,0.39,2.99,0.59,1.55,0.5,0.31,1.9,http://www.ufcstats.com/fighter-details/aae99701b21554e4,Orthodox
Jamelle Jones,The Beast,7,5,0,182.9,205.0,190.5,"Jan 31, 1988",1.78,0.8,3.11,0.65,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1dda22d0ac3d1271,Orthodox
Joe Jordan,,49,14,2,167.6,155.0,,"Jul 27, 1978",1.85,0.25,4.27,0.59,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/712c4db78b9373d1,Orthodox
Krzysztof Jotko,,24,6,0,185.4,185.0,195.6,"Aug 19, 1989",2.98,0.42,2.23,0.57,1.33,0.39,0.82,0.1,http://www.ufcstats.com/fighter-details/4e06913c91da5200,Southpaw
Brett Johns,The Pikey,17,2,0,170.2,135.0,180.3,"Feb 21, 1992",2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0,http://www.ufcstats.com/fighter-details/ec52462a1b41f714,Orthodox
Nikola Joksovic,,16,0,0,,170.0,,"Sep 11, 1994",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a6aa3157e1a1d104,
Jacobi Jones,Big Toe,6,2,0,175.3,155.0,182.9,"May 24, 1996",5.87,0.46,7.6,0.48,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/08b01ed84044c6bc,Orthodox
Mike Joy,,11,8,0,167.6,155.0,,"Jul 18, 1985",0.57,0.33,1.71,0.47,0.78,0.33,0.0,2.3,http://www.ufcstats.com/fighter-details/35080a7f406f9ab3,Southpaw
Travis Johnson,,0,1,0,,205.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/443835675e8fc6ca,
Yves Jabouin,Tiger,20,11,0,170.2,135.0,172.7,"May 30, 1979",3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,http://www.ufcstats.com/fighter-details/b4eeac608fc82f88,Orthodox
Charles Johnson,InnerG,18,8,0,175.3,125.0,177.8,"Jan 10, 1991",4.68,0.49,3.94,0.56,0.55,0.2,0.66,0.4,http://www.ufcstats.com/fighter-details/814e5233e2acf2ee,Switch
Michael Johnson,The Menace,25,19,0,177.8,155.0,185.4,"Jun 04, 1986",4.28,0.39,3.79,0.58,0.58,0.38,0.81,0.0,http://www.ufcstats.com/fighter-details/511e82663651438d,Southpaw
Nate James,,14,8,1,182.9,185.0,,"May 29, 1978",1.33,0.42,2.67,0.28,0.0,0.0,0.44,0.0,http://www.ufcstats.com/fighter-details/a34fecf2f4e5a317,
Maciej Jewtuszko,Irokez,12,3,0,182.9,155.0,,"Jan 31, 1981",2.29,0.45,1.39,0.66,0.0,0.0,0.42,0.9,http://www.ufcstats.com/fighter-details/6b5b9be990774f0e,Southpaw
Jeremy Jackson,Scorpion,9,5,0,177.8,170.0,,"Sep 19, 1982",0.71,0.27,2.03,0.25,1.52,0.4,0.58,0.0,http://www.ufcstats.com/fighter-details/ad32471f01e7b1a5,Orthodox
Louis Jourdain,The Mad Prince,9,3,0,175.3,135.0,175.3,"Mar 13, 1997",7.32,0.49,2.44,0.54,0.0,0.0,0.66,1.4,http://www.ufcstats.com/fighter-details/91cd52cb92dfdd52,Orthodox
Timothy Johnson,,12,4,0,190.5,265.0,195.6,"Mar 13, 1985",3.43,0.45,3.08,0.44,1.09,0.24,0.69,0.0,http://www.ufcstats.com/fighter-details/cc900af167fbedfd,Southpaw
Aaron Jeffery,,10,3,0,188.0,185.0,185.4,"Nov 14, 1992",3.1,0.45,4.46,0.34,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/ccdcb20370be62a3,Orthodox
Kevin Jordan,The Shaman,11,9,0,190.5,245.0,,"Dec 31, 1970",2.0,0.4,1.91,0.55,0.0,0.0,0.77,0.6,http://www.ufcstats.com/fighter-details/02e52b3a595f0786,Orthodox
Antonio Jones,Doomsday,6,1,0,180.3,185.0,,"Apr 12, 1985",7.5,0.55,30.0,0.42,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f1fd494586ab8d5f,Orthodox
Chan Sung Jung,The Korean Zombie,17,8,0,170.2,145.0,182.9,"Mar 17, 1987",3.93,0.41,4.52,0.52,0.7,0.44,0.72,0.6,http://www.ufcstats.com/fighter-details/c451d67c09c55418,Orthodox
Young Sam Jung,,4,8,0,172.7,139.0,,"Oct 27, 1985",0.53,0.09,2.79,0.63,0.0,0.0,0.0,2.0,http://www.ufcstats.com/fighter-details/13104eaed3ae96c3,Orthodox
Bu-Kyung Jung,,0,4,0,170.2,154.0,,"May 26, 1978",0.63,0.36,1.85,0.56,1.1,0.75,0.0,1.5,http://www.ufcstats.com/fighter-details/b35d1650c78c2948,Orthodox
Jaime Jara,El Cucui,38,18,0,185.4,205.0,,"Aug 02, 1969",2.2,0.6,1.47,0.56,0.0,0.0,0.25,0.0,http://www.ufcstats.com/fighter-details/805ad1801eb26abb,Southpaw
Nathan Jones,,0,1,0,210.8,345.0,,"Aug 21, 1970",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f54fb3b9c4228142,Orthodox
Justin James,,13,7,0,177.8,155.0,,"Nov 08, 1976",1.34,0.36,2.68,0.5,0.0,0.0,0.5,1.6,http://www.ufcstats.com/fighter-details/1ea8df62b3f8fea6,Orthodox
Jinensibieke Asikeerbai,,36,11,0,167.6,155.0,175.3,"Jul 10, 1988",2.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4eccb78d628b2238,Orthodox
Ben Jones,Blitzkrieg,4,4,0,,185.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/329aff8e958a2997,
Jordan Johnson,,10,0,0,188.0,205.0,200.7,"Nov 18, 1988",3.45,0.47,2.64,0.53,3.25,0.42,1.0,1.2,http://www.ufcstats.com/fighter-details/99bcdf5eac39898f,Orthodox
Roy Jones,,7,5,0,,205.0,,"Oct 26, 1983",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/be8dfcf0442812b1,
